"","race","age","engnat","gender","hand","source","country","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10"
"45",4,20,2,2,1,1,"AE",2,5,4,4,3,5,3,5,3,2,5,4,5,4,5,5,5,2,4,3,5,5,2,5,1,5,2,5,5,2,4,4,5,4,2,4,2,3,1,5,1,4,5,2,4,1,5,2,3,4
"46",5,37,2,1,1,1,"AE",5,3,3,2,3,3,2,4,4,3,3,3,3,3,3,3,3,3,3,2,5,4,4,5,2,4,2,4,4,3,1,4,5,4,3,2,4,2,4,3,3,2,4,1,4,2,4,2,2,4
"47",11,41,2,2,1,1,"AE",3,2,4,4,5,2,3,4,5,4,4,3,4,3,4,2,4,3,4,2,1,4,1,5,2,5,3,4,5,4,5,1,4,1,5,1,5,2,5,4,4,3,4,3,4,1,5,3,4,5
"48",4,1998,2,2,1,2,"AE",4,2,3,2,3,2,2,1,2,2,3,2,3,3,2,4,1,3,2,3,5,4,1,3,2,4,3,3,3,4,4,2,4,2,3,2,4,1,4,3,3,3,4,3,3,2,3,2,3,2
"49",3,40,1,1,1,1,"AE",3,2,3,2,3,2,1,3,1,5,3,3,1,2,3,3,3,4,5,3,1,3,1,5,2,5,2,5,5,3,3,1,3,3,4,3,4,3,3,3,3,3,3,3,3,1,2,3,5,3
"50",3,18,1,2,1,1,"AE",1,4,3,5,3,2,2,4,2,5,5,3,5,1,4,4,3,4,3,5,1,5,1,5,2,4,1,4,5,3,4,3,4,4,3,3,5,3,4,4,5,2,5,1,5,1,4,5,4,4
"51",5,17,2,2,1,1,"AE",3,4,4,3,1,3,2,1,5,5,5,3,5,3,5,5,5,5,2,3,2,4,2,4,3,5,3,4,4,4,4,3,4,3,3,5,1,3,1,5,2,3,5,3,5,1,5,2,3,5
"52",4,40,2,1,1,2,"AE",3,4,4,4,4,3,3,3,3,4,4,3,4,3,4,4,4,4,4,3,2,4,3,4,2,4,3,4,4,4,4,4,4,3,3,3,4,3,4,4,3,2,3,2,4,2,4,3,3,4
"53",4,16,1,2,2,1,"AE",2,4,2,4,3,3,2,5,2,4,2,4,4,2,4,4,4,4,4,3,2,5,2,5,2,3,2,4,4,4,3,4,4,4,2,4,4,3,3,3,3,3,4,3,4,2,5,3,5,4
"54",4,33,2,1,1,1,"AE",2,5,3,5,1,5,1,5,5,5,4,5,4,3,3,4,2,4,1,3,5,2,1,5,2,5,4,5,5,5,3,4,4,4,2,5,3,3,2,3,2,2,5,1,4,1,4,1,4,4
"55",4,42,2,2,1,1,"AE",4,4,4,1,3,4,4,4,5,4,4,4,5,3,4,4,4,3,2,2,1,3,1,5,4,4,4,5,5,5,3,4,5,1,5,3,5,1,5,5,5,4,5,3,5,1,5,4,5,5
"56",4,35,1,1,1,1,"AE",3,3,4,2,4,2,4,3,3,2,2,4,4,3,2,3,3,3,2,3,4,4,2,4,4,4,2,4,4,4,4,4,4,2,3,4,3,2,4,4,4,2,4,2,4,2,4,3,4,4
"57",13,25,2,2,1,1,"AE",4,3,4,5,4,2,1,1,5,4,4,4,3,3,5,3,4,5,5,4,5,4,1,4,1,5,2,4,5,4,5,1,5,4,5,2,3,5,5,5,2,1,5,2,5,1,5,1,5,5
"58",5,47,1,1,1,5,"AE",4,4,4,4,4,4,3,4,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,5,5,4,5,4,4,4,4,4,3,5,4,5,4,4,4,4,4,5,4,3,4,3,5
"59",4,13,2,1,1,1,"AE",3,5,5,3,1,5,1,1,5,5,5,5,5,5,1,1,2,1,1,1,5,4,2,4,1,5,3,1,4,4,4,1,4,1,5,1,1,1,3,1,3,2,4,1,3,1,3,2,1,4
"60",3,17,2,1,1,5,"AE",2,3,5,2,3,3,4,2,4,4,5,2,5,1,5,5,5,5,5,4,2,3,5,5,5,2,3,4,4,3,1,4,4,5,1,1,5,3,5,2,4,4,3,4,4,5,2,4,1,2
"61",5,16,1,2,1,5,"AE",1,4,3,4,4,2,2,4,2,4,3,4,4,4,2,2,2,2,2,2,2,4,2,4,4,4,2,4,4,3,4,2,4,4,2,4,3,4,2,4,4,2,3,2,3,2,4,3,4,4
"62",3,16,2,2,1,5,"AE",4,1,3,1,4,2,4,2,3,4,5,1,5,4,3,4,4,5,5,5,1,5,2,5,1,5,1,5,5,5,4,2,4,4,3,4,3,2,5,3,4,2,4,2,4,3,3,4,4,3
"63",3,17,1,2,1,5,"AE",3,2,4,3,3,2,4,4,2,2,3,4,3,3,3,3,3,2,4,2,2,3,1,4,4,4,2,3,3,5,4,1,4,1,5,1,5,3,4,3,4,4,2,4,2,3,4,2,3,2
"64",6,17,1,2,1,5,"AE",3,1,5,3,4,2,5,5,1,5,5,2,5,3,3,3,5,3,5,3,4,3,5,3,3,3,3,4,3,3,1,5,3,3,1,4,3,5,1,3,3,1,3,1,3,2,3,4,5,3
"65",3,16,1,2,1,5,"AE",4,2,4,2,4,3,5,2,4,2,4,4,5,4,3,4,4,3,3,4,4,2,2,4,2,5,2,4,4,4,2,4,3,3,1,4,2,3,1,3,2,3,4,2,2,2,2,2,2,4
"66",3,30,2,2,1,1,"AE",5,4,2,5,4,2,4,5,1,4,5,1,5,5,5,5,5,5,5,5,1,3,1,5,1,5,4,4,5,5,5,1,5,5,3,4,5,3,4,2,5,3,5,2,4,1,4,3,5,4
"67",4,34,2,1,1,1,"AE",4,2,5,2,5,3,5,2,5,2,2,3,2,3,3,2,2,2,1,2,4,4,1,4,1,4,1,5,5,3,5,1,5,1,5,1,3,1,5,2,3,1,1,3,5,1,5,3,3,5
"68",3,17,1,2,1,5,"AE",3,2,4,2,4,2,4,3,3,2,4,3,4,3,4,3,3,2,2,2,2,3,2,4,3,4,2,4,4,4,4,1,4,1,5,1,5,3,4,3,3,3,2,3,2,4,4,2,4,3
"69",5,15,1,2,1,1,"AE",2,2,2,2,2,3,2,1,1,5,4,1,3,2,4,3,5,3,4,3,1,3,2,3,2,4,3,3,3,3,3,2,3,3,2,3,4,3,3,3,4,2,3,3,3,1,3,4,3,3
"70",3,51,1,1,1,1,"AE",2,3,2,4,3,3,1,4,2,4,5,3,5,2,4,4,4,4,4,4,2,4,4,5,2,5,2,4,4,4,3,5,4,4,2,4,2,2,4,4,5,1,4,1,5,1,5,5,5,5
"71",3,48,1,2,2,2,"AE",3,2,4,2,5,1,4,4,2,2,4,3,4,3,3,3,3,3,4,3,2,5,3,5,1,4,1,4,5,4,4,3,3,3,3,3,4,3,4,3,4,2,4,1,4,1,4,3,4,4
"72",13,24,1,2,1,1,"AE",4,1,5,1,5,1,3,2,5,4,5,3,5,1,5,5,3,2,2,5,5,5,2,5,1,5,1,5,5,5,3,4,4,3,2,4,2,3,1,4,4,1,5,1,5,1,4,3,5,5
"73",5,31,2,2,1,5,"AE",1,2,4,3,4,1,5,5,2,2,3,4,3,1,4,2,4,2,3,1,3,5,1,5,1,5,1,5,5,4,5,3,4,1,3,3,2,4,3,5,3,3,3,3,4,3,3,3,3,3
"74",13,36,2,1,1,5,"AE",4,1,5,1,5,1,5,1,5,1,1,2,5,2,1,4,5,5,5,4,1,5,1,4,2,5,1,5,4,5,3,1,3,1,1,1,5,1,1,5,5,1,5,3,5,1,5,1,5,5
"75",13,17,2,2,1,1,"AE",5,1,5,3,5,2,5,1,5,4,5,2,5,4,5,4,4,4,4,4,5,5,3,5,3,5,1,5,5,5,3,3,2,4,1,4,4,3,3,4,3,3,4,3,5,1,4,2,4,5
"76",5,35,2,2,1,2,"AE",3,2,4,3,4,2,2,3,4,4,2,4,5,5,3,4,2,1,3,1,2,5,1,5,2,5,2,4,4,5,4,2,5,1,2,3,5,3,4,5,2,2,3,4,3,4,5,1,1,3
"77",5,15,2,2,1,1,"AE",5,2,3,3,3,2,3,2,5,4,4,5,5,3,5,5,5,5,4,3,2,5,2,3,4,5,1,4,5,5,3,2,4,5,1,4,2,5,2,1,1,3,5,1,5,2,4,2,3,5
"78",5,33,2,2,1,5,"AE",4,5,4,4,2,5,1,1,1,5,1,5,5,1,1,5,5,5,5,3,3,5,5,4,2,5,3,2,5,5,5,4,5,1,2,5,1,2,5,5,5,4,4,3,1,3,5,5,3,4
"79",3,58,1,1,1,1,"AE",3,1,3,1,5,1,2,4,4,4,4,4,4,4,1,3,2,2,4,5,2,5,2,4,2,4,2,3,3,3,3,4,5,1,2,4,5,1,3,5,4,1,5,1,5,5,5,4,5,5
"80",4,33,1,2,1,1,"AE",1,1,4,2,3,4,3,4,4,4,3,1,5,4,3,3,4,4,3,4,5,3,1,2,1,4,3,4,4,4,3,3,5,5,2,4,3,4,3,4,3,3,3,4,4,1,4,1,4,4
"81",4,35,2,1,1,1,"AE",2,2,5,1,5,2,2,1,5,5,5,1,5,1,5,5,5,5,5,5,1,5,4,5,1,3,2,3,5,5,4,3,5,3,1,5,4,1,4,5,5,2,5,1,4,1,5,5,5,5
"82",4,30,2,1,1,1,"AE",4,4,4,4,4,2,3,4,5,3,3,4,4,2,3,4,4,4,4,4,5,4,1,5,1,5,3,5,5,5,4,2,3,1,2,2,5,4,4,2,4,1,5,1,3,1,5,2,5,4
"83",5,32,2,2,1,1,"AE",4,1,4,3,3,2,2,4,2,5,2,4,3,3,3,2,2,2,3,3,4,3,1,4,3,4,3,5,4,4,3,3,3,3,4,2,1,2,3,3,3,2,4,3,3,2,4,2,3,3
"84",11,14,2,1,1,1,"AE",1,5,1,5,1,4,1,5,1,5,2,4,3,4,4,3,2,3,4,1,4,2,3,2,5,2,5,1,1,2,4,1,5,3,4,5,4,4,4,3,4,1,5,2,4,2,5,4,2,3
"85",13,44,2,1,1,1,"AE",1,3,5,3,5,4,2,4,2,5,2,3,4,3,2,1,4,2,4,2,1,5,1,5,3,5,2,5,3,4,5,2,5,1,5,1,5,1,5,4,5,4,2,1,4,1,5,2,4,4
"86",5,17,2,2,1,1,"AE",1,4,4,4,3,4,2,5,2,4,3,4,5,4,3,3,3,2,2,1,5,5,1,5,1,5,1,5,5,4,5,1,5,4,4,2,5,2,4,5,2,3,4,1,4,2,5,2,2,4
"87",5,36,2,2,1,1,"AE",3,2,5,2,4,2,4,4,4,1,3,3,3,3,3,3,2,2,2,3,3,4,2,4,2,4,2,4,4,4,4,5,4,4,2,4,2,3,2,4,5,1,3,3,4,3,5,2,3,4
"88",5,13,1,2,1,1,"AE",4,2,3,3,4,2,2,4,2,2,3,5,2,3,4,2,3,2,2,4,2,3,2,4,2,4,2,4,4,4,2,4,3,3,2,5,3,2,3,3,3,2,4,2,4,2,2,3,4,5
"89",5,20,2,2,1,1,"AE",3,4,3,4,2,4,3,4,3,4,5,3,5,4,5,5,5,4,4,3,4,3,3,3,2,4,4,3,4,3,4,3,4,2,5,3,5,2,5,5,4,2,5,2,4,1,4,3,4,3
"90",5,20,2,1,1,1,"AE",3,2,4,2,4,2,3,4,3,4,3,2,3,3,4,4,3,4,4,2,5,4,1,4,2,4,2,3,4,4,4,2,3,2,4,3,2,3,4,3,4,4,2,4,4,2,2,2,3,4
"91",3,33,1,2,1,5,"AE",1,2,4,2,4,2,4,4,2,3,4,3,5,3,1,3,2,3,4,4,5,4,3,5,2,4,2,5,4,5,2,4,5,3,1,4,5,2,4,5,4,1,4,2,4,3,4,3,4,4
"92",4,17,1,2,1,1,"AE",2,4,3,5,4,3,2,3,5,5,5,4,5,3,4,5,5,5,5,4,1,4,4,5,1,5,2,4,5,5,3,2,5,3,3,2,3,4,2,5,3,1,5,1,5,1,5,3,5,5
"93",13,25,1,2,2,5,"AE",5,5,5,3,4,5,5,5,4,4,5,5,4,4,5,1,5,5,1,4,5,5,4,3,4,5,1,5,4,4,5,5,4,4,4,5,5,3,4,4,3,3,3,4,5,1,5,5,4,4
"94",5,23,2,1,1,2,"AE",5,3,3,5,5,3,5,5,5,3,5,3,5,3,3,5,5,5,5,3,1,3,5,5,1,5,1,5,5,5,3,3,5,5,3,3,5,3,5,3,3,4,5,5,3,5,3,3,5,3
"95",4,34,2,1,1,1,"AE",5,2,2,5,4,5,1,1,5,4,4,3,4,2,4,4,4,4,5,4,2,4,4,4,2,5,1,4,5,4,5,5,5,4,5,5,5,4,5,4,4,2,5,2,3,1,5,5,4,3
"96",5,17,1,2,1,1,"AE",2,4,3,4,2,4,2,5,2,2,2,3,2,3,2,3,2,2,3,4,4,3,1,5,1,5,3,4,5,2,3,2,3,2,3,4,1,3,1,3,2,2,5,1,3,1,5,1,3,3
"97",6,26,2,1,1,1,"AE",4,3,4,2,3,3,2,4,4,2,2,4,2,4,2,2,3,3,2,2,4,4,3,3,3,4,3,3,4,4,4,4,2,3,3,3,3,3,4,3,3,2,3,3,4,2,4,2,3,4
"98",5,16,2,2,1,1,"AE",2,1,2,1,4,2,5,3,5,5,4,5,5,1,1,1,1,1,2,5,1,5,1,4,5,3,1,1,5,5,1,5,1,3,1,5,5,5,2,4,3,3,2,2,5,1,5,1,5,5
"99",3,43,1,2,1,1,"AE",2,3,3,5,4,2,3,4,2,2,2,3,5,3,3,3,2,2,2,2,2,4,2,5,2,5,1,5,4,3,3,1,4,1,1,2,3,1,4,4,5,3,4,4,5,1,4,5,5,5
"100",5,22,2,2,1,5,"AE",3,4,4,2,5,3,5,4,5,5,4,4,5,1,5,5,5,5,5,4,2,5,2,4,2,4,1,5,5,5,4,3,5,3,3,3,5,2,4,5,3,2,5,2,3,2,5,3,5,3
