"","race","age","engnat","gender","hand","source","country","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10"
"40",4,23,2,2,1,1,"SE",2,3,3,1,3,5,1,1,3,5,5,1,5,5,5,5,5,5,5,5,5,3,1,5,1,5,1,3,5,3,1,1,3,1,3,1,5,3,2,1,1,5,3,5,2,4,1,1,3,1
"41",3,17,2,1,1,2,"SE",2,3,4,3,2,3,2,3,3,4,3,4,4,2,3,3,4,2,3,4,1,4,2,4,1,3,2,4,4,3,4,4,4,3,3,3,3,2,1,3,4,2,3,2,3,3,5,4,5,3
"42",1,29,2,1,2,2,"SE",2,5,3,3,2,1,3,3,4,4,3,4,2,2,2,1,1,1,1,2,4,4,1,4,2,4,2,2,3,3,5,3,4,2,3,3,4,2,4,4,5,2,4,1,4,1,3,4,5,5
"43",3,17,2,2,1,2,"SE",1,5,1,5,2,5,1,5,1,5,4,3,5,3,4,1,1,1,3,1,1,5,1,5,1,5,1,4,5,5,4,2,5,2,2,4,5,2,4,4,3,3,5,3,5,1,5,2,5,5
"44",3,27,2,2,1,1,"SE",1,3,2,3,3,2,1,4,2,5,4,3,4,2,2,3,4,4,4,4,2,4,3,4,1,4,3,3,4,4,3,4,4,3,4,3,4,4,4,4,4,2,4,2,4,2,4,4,5,4
"45",3,34,2,1,1,2,"SE",4,2,5,1,5,1,4,1,5,1,1,4,3,4,3,2,2,1,2,1,2,4,2,2,2,4,2,4,3,4,2,3,3,2,3,3,4,3,2,4,5,2,4,1,4,1,4,4,5,5
"46",3,41,2,2,2,1,"SE",2,2,3,3,3,1,4,4,4,3,3,3,3,2,3,2,3,2,3,3,1,5,1,5,1,3,2,3,4,4,2,4,2,4,2,5,3,2,3,3,4,1,5,1,4,1,4,5,5,5
"47",13,31,2,1,1,1,"SE",5,5,3,5,3,5,2,2,4,4,5,3,5,5,5,5,4,5,5,5,5,3,1,3,5,5,3,5,1,5,2,5,1,5,3,5,5,5,1,4,1,5,5,5,3,5,4,4,3,2
"48",5,29,2,1,1,1,"SE",2,3,5,2,5,4,3,2,5,5,4,2,5,2,5,4,5,5,5,5,2,4,3,5,1,4,2,5,5,4,2,3,2,3,3,5,2,1,3,3,2,1,4,2,3,2,4,1,5,4
"49",3,20,2,2,1,1,"SE",3,1,5,1,5,2,4,2,5,2,4,2,5,1,3,4,4,4,3,4,1,4,4,5,2,4,2,4,4,4,5,5,3,4,2,4,4,1,4,4,5,1,5,2,5,1,5,5,4,4
"50",3,38,2,2,2,1,"SE",1,3,4,4,3,3,1,4,2,4,4,3,5,3,4,4,1,2,4,2,3,4,1,4,1,5,2,5,4,3,3,1,3,1,2,1,3,2,3,2,3,2,3,2,3,3,4,1,5,2
"51",3,39,2,1,1,1,"SE",3,2,4,2,2,2,2,2,4,3,2,3,3,2,2,2,1,1,2,1,2,4,1,4,2,3,4,2,4,4,2,4,5,2,2,2,5,3,3,3,5,1,5,1,4,1,4,4,5,4
"52",3,53,1,1,1,1,"SE",2,5,2,5,2,5,1,5,1,5,4,3,2,2,1,3,2,2,4,3,1,1,1,5,1,5,5,5,4,2,3,3,2,1,1,5,2,2,1,4,4,1,3,1,5,1,4,3,5,5
"53",3,35,2,2,1,1,"SE",3,2,5,2,5,2,5,3,2,1,3,3,2,2,2,1,2,2,1,2,2,5,1,5,4,4,1,3,4,5,4,1,4,1,5,1,4,1,2,5,5,1,5,1,3,1,5,3,4,5
"54",3,40,2,1,1,1,"SE",1,3,5,3,3,2,2,2,2,3,1,5,2,3,3,1,3,2,2,2,2,4,1,4,3,4,3,3,4,3,5,3,4,3,3,2,4,1,4,5,3,1,4,1,4,1,4,3,4,5
"55",3,26,2,1,1,2,"SE",4,2,5,1,4,2,4,2,4,2,4,5,2,4,4,2,2,2,2,2,3,4,3,4,2,3,1,4,4,4,3,3,3,2,2,3,3,3,4,3,4,2,4,2,4,1,4,3,3,3
"56",3,39,1,1,1,1,"SE",1,5,1,5,3,2,1,3,1,4,5,3,5,1,5,5,3,4,5,5,1,3,1,3,3,5,2,5,5,5,1,3,5,3,1,3,3,1,1,3,1,5,3,3,3,3,2,3,5,3
"57",3,21,2,2,1,1,"SE",4,4,3,4,3,2,5,5,2,2,3,5,5,1,3,3,3,4,3,5,1,4,4,5,1,5,2,1,5,5,3,2,4,3,3,4,3,3,1,4,5,1,4,1,3,1,5,4,4,3
"58",3,18,2,2,1,5,"SE",4,2,5,2,5,1,5,3,3,3,3,5,3,3,4,4,3,2,4,3,1,5,2,5,1,5,1,5,5,4,4,4,5,2,3,3,4,1,5,1,5,1,4,2,4,1,5,4,4,4
"59",3,18,2,2,1,5,"SE",4,1,4,1,4,1,4,1,5,4,2,2,5,3,3,2,2,2,2,2,5,5,1,5,1,4,1,4,5,4,3,2,5,3,3,1,1,4,5,4,4,2,5,1,3,5,4,5,5,4
"60",3,18,2,2,1,5,"SE",4,1,4,1,4,3,4,3,4,4,4,3,4,3,4,3,2,2,3,3,5,4,1,5,2,4,2,4,5,3,3,3,3,1,3,4,3,3,4,4,2,3,2,3,2,3,2,2,2,2
"61",3,18,2,2,1,5,"SE",4,3,4,2,3,1,4,2,3,4,4,3,5,3,5,5,2,4,2,2,4,3,1,5,3,5,2,4,5,5,4,4,5,3,2,2,2,5,4,5,3,2,4,3,4,1,2,1,5,4
"62",3,17,2,1,1,5,"SE",1,1,3,3,3,2,1,3,4,3,4,3,4,2,5,5,5,5,5,4,4,2,4,4,5,2,5,2,4,2,3,2,4,4,2,4,4,3,2,3,5,1,4,1,4,5,3,5,5,5
"63",13,19,2,2,1,5,"SE",2,1,4,4,5,2,4,4,4,4,5,1,5,4,5,3,3,3,5,3,5,5,1,5,1,5,1,1,5,1,4,1,5,1,5,1,1,1,5,4,4,3,5,2,5,1,4,3,2,4
"64",3,18,2,2,1,5,"SE",5,1,1,1,5,4,5,4,2,2,2,2,5,1,4,4,5,4,4,5,5,5,1,5,1,5,1,4,5,4,2,4,3,3,3,5,4,5,4,3,4,2,5,1,2,1,3,4,4,2
"65",5,18,2,1,1,5,"SE",2,4,4,4,2,3,1,4,3,5,2,5,2,2,2,2,2,1,2,1,4,4,1,4,4,5,2,3,4,4,4,1,4,2,4,5,4,3,5,3,2,3,3,2,4,1,3,2,4,5
"66",3,24,2,2,1,2,"SE",4,2,5,2,4,2,3,2,5,3,4,4,4,3,4,1,5,4,4,3,1,3,1,4,1,4,3,4,5,4,3,1,4,3,3,3,3,3,3,4,3,2,3,2,5,2,4,2,4,3
"67",3,15,2,2,1,1,"SE",4,1,4,1,5,1,4,1,5,2,3,2,5,1,3,4,5,4,5,4,4,4,2,2,2,3,1,2,4,4,1,5,3,5,1,5,4,3,1,4,4,2,4,2,4,1,5,3,5,4
"68",3,20,2,2,1,2,"SE",1,3,2,5,2,4,2,5,2,4,1,4,2,5,1,1,1,1,1,1,2,2,1,4,5,5,4,4,4,2,2,1,4,2,2,1,4,2,2,3,2,4,4,3,3,2,4,2,2,3
"69",11,20,2,2,1,1,"SE",1,3,3,3,3,3,2,3,3,4,4,3,3,3,4,4,3,4,3,3,3,4,1,4,2,4,3,3,4,4,3,3,3,3,3,3,4,3,3,4,3,4,3,3,3,3,3,2,3,2
"70",1,20,2,2,1,5,"SE",3,1,4,3,4,3,5,3,4,4,2,4,2,5,2,2,2,1,3,1,2,5,2,5,2,2,1,4,4,5,2,4,2,5,2,4,2,4,1,4,5,1,5,1,5,1,5,3,5,5
"71",3,19,2,1,2,1,"SE",2,3,2,4,2,3,4,5,2,4,3,3,4,3,4,3,3,3,4,3,4,2,3,2,4,3,4,3,2,3,3,2,3,2,3,2,3,3,3,2,5,3,5,3,4,2,3,4,4,3
"72",3,19,2,2,1,1,"SE",2,3,2,4,2,4,1,4,2,5,5,2,5,2,4,2,5,5,5,4,2,3,3,4,2,5,3,3,4,3,3,3,4,4,2,5,5,4,4,3,4,2,4,3,3,2,4,3,4,3
"73",3,17,2,2,1,1,"SE",2,3,2,5,3,4,1,5,2,4,4,2,4,3,4,3,4,4,4,3,2,3,2,4,3,3,3,4,4,2,3,2,4,4,1,4,4,3,2,2,3,3,5,3,3,1,2,3,5,4
"74",3,17,2,1,1,1,"SE",1,5,1,5,2,5,1,5,1,5,5,2,5,1,5,2,3,3,4,4,2,4,3,2,4,3,5,2,2,3,4,3,5,4,3,4,5,3,3,4,4,3,5,3,4,4,4,3,4,4
"75",3,16,2,2,1,1,"SE",4,3,3,3,4,1,3,3,4,3,3,5,4,1,1,1,5,3,1,2,1,4,1,4,2,5,2,5,3,5,5,3,5,1,2,2,4,3,3,4,5,1,5,3,5,1,5,5,5,5
"76",3,18,2,2,1,1,"SE",1,2,2,4,2,3,1,5,2,4,4,3,5,3,3,3,3,3,4,2,3,3,4,3,2,4,3,3,3,3,2,4,3,4,1,4,3,2,2,3,4,3,4,3,2,2,4,5,3,3
"77",3,37,1,1,1,1,"SE",4,2,5,2,5,1,5,3,4,1,2,4,4,4,2,1,2,1,2,1,2,4,2,4,2,4,1,4,4,4,4,3,4,1,3,4,4,1,4,4,4,3,3,2,4,2,4,4,5,4
"78",3,34,2,2,1,1,"SE",2,2,3,2,4,2,2,2,4,3,3,4,3,2,3,3,3,4,2,3,3,4,2,3,2,3,2,4,4,4,2,4,3,4,1,3,4,3,2,3,4,2,5,2,4,2,3,4,4,4
"79",3,21,2,1,1,1,"SE",4,2,4,2,4,1,4,2,4,2,1,5,3,4,2,2,2,1,4,1,4,3,2,2,3,1,3,4,2,4,4,2,5,2,2,2,4,2,4,4,5,1,5,1,5,1,5,4,5,4
"80",3,29,2,2,1,2,"SE",3,3,3,3,3,3,2,3,3,4,5,1,5,2,4,4,3,3,3,4,1,5,2,5,2,5,2,4,5,3,3,4,4,4,1,2,2,5,2,3,3,5,5,2,3,2,2,2,4,2
"81",3,28,2,2,1,2,"SE",3,3,2,3,4,2,3,3,3,3,3,2,3,2,4,3,4,3,3,4,5,5,1,5,1,5,1,4,5,3,3,3,5,3,2,4,2,3,3,3,4,1,5,1,3,1,5,4,4,5
"82",3,16,2,2,1,1,"SE",3,4,4,4,4,4,4,4,2,4,3,3,5,2,3,3,5,4,5,4,4,4,1,4,2,4,2,4,4,3,3,2,5,3,2,4,3,3,4,4,4,2,4,3,3,3,4,4,4,3
"83",12,19,1,2,1,1,"SE",5,1,5,3,5,1,5,1,5,2,5,5,1,5,3,2,4,1,2,1,5,5,1,5,3,5,1,4,4,5,5,5,5,2,5,4,5,1,4,5,5,3,5,4,5,1,5,2,2,5
"84",3,59,2,1,1,2,"SE",4,1,5,1,5,1,4,5,5,1,1,1,3,1,4,1,1,1,1,1,2,5,1,5,2,5,1,4,4,4,3,3,5,3,3,2,2,3,3,5,5,1,5,1,5,5,5,5,5,5
"85",3,44,1,1,1,1,"SE",2,3,5,2,4,2,4,3,3,3,4,2,4,2,3,3,2,2,3,4,1,4,3,5,1,5,1,5,4,4,3,2,5,2,4,3,3,1,2,5,4,1,5,1,2,1,4,4,5,4
"86",3,20,2,1,1,5,"SE",2,4,4,3,2,2,2,1,4,4,4,4,4,1,3,2,4,3,3,4,4,4,2,2,4,4,2,4,3,3,3,1,4,2,1,2,4,3,2,3,5,2,4,2,3,2,4,4,4,3
"87",3,20,2,1,1,5,"SE",1,4,3,4,4,4,2,4,3,5,3,4,4,4,3,1,1,1,1,3,2,4,1,4,3,4,1,3,4,3,2,2,3,3,1,5,3,3,2,3,3,3,4,3,3,1,4,2,5,4
"88",3,32,2,2,1,1,"SE",2,1,4,2,5,1,5,1,4,2,3,2,5,1,3,4,4,4,2,2,1,5,2,5,1,5,1,4,5,5,4,4,4,4,2,3,3,2,1,2,5,1,4,3,5,2,5,5,3,5
"89",3,34,2,1,1,1,"SE",5,1,4,2,4,2,4,2,4,2,3,4,3,3,3,3,3,2,2,3,2,5,2,3,2,3,2,4,4,4,2,3,2,3,1,4,2,3,2,3,4,2,5,1,3,1,4,5,4,3
"90",3,50,2,1,1,1,"SE",1,4,1,2,4,3,1,2,4,3,5,3,2,2,4,2,2,1,2,4,1,4,4,3,3,2,4,3,4,2,1,5,3,3,1,5,4,3,2,4,4,2,2,1,3,4,4,5,4,2
"91",3,54,1,2,1,2,"SE",5,2,5,2,5,2,5,2,2,2,3,3,3,3,3,4,3,3,3,3,5,5,2,5,1,5,1,5,5,5,4,1,3,2,4,2,4,2,4,4,5,1,4,1,4,2,5,5,4,4
"92",3,38,2,1,1,2,"SE",3,1,3,5,4,4,3,4,3,2,3,3,4,3,3,1,3,1,1,1,3,4,1,3,2,4,3,2,2,3,2,3,3,2,3,3,3,5,3,4,5,1,5,1,5,5,5,4,3,5
"93",3,18,2,2,2,1,"SE",1,4,3,4,2,2,1,5,1,5,1,5,5,2,5,2,3,1,1,2,1,5,1,5,2,5,2,4,5,2,3,3,5,3,4,1,5,3,5,2,1,3,5,3,4,1,1,2,5,4
"94",3,36,2,2,2,2,"SE",3,2,3,2,3,1,3,2,4,2,3,2,4,2,2,4,3,3,2,3,2,3,2,3,2,2,3,3,3,3,4,3,2,2,5,2,3,2,2,4,3,1,4,1,4,1,5,3,5,5
"95",3,32,2,2,1,2,"SE",4,1,5,2,5,2,4,2,4,2,3,4,4,3,4,3,4,4,3,2,1,5,1,5,1,5,1,4,5,5,3,5,4,4,3,5,4,2,2,3,5,2,5,2,4,1,4,4,4,4
"96",13,24,2,2,2,1,"SE",4,2,5,1,5,1,5,2,4,2,2,4,3,4,2,3,3,3,2,2,4,5,1,5,1,5,1,3,5,5,3,2,5,3,3,1,2,1,2,5,4,1,4,2,3,1,4,2,2,3
"97",3,24,2,2,1,2,"SE",3,4,4,4,3,3,5,4,2,5,2,3,3,4,2,2,2,1,2,2,4,3,2,4,2,3,3,4,3,3,4,3,3,3,3,1,5,2,5,3,3,2,4,2,1,2,5,3,2,3
"98",3,18,2,1,1,5,"SE",4,1,4,2,4,2,5,2,5,2,3,3,4,3,4,4,4,4,4,4,3,4,4,4,2,5,2,4,4,3,2,4,3,4,3,4,3,3,3,4,4,3,4,2,3,2,4,4,4,4
"99",3,18,2,2,1,5,"SE",3,2,3,4,4,2,5,3,4,1,3,3,3,3,5,2,3,3,3,3,3,4,2,4,2,4,1,3,4,3,2,4,3,3,2,3,3,3,2,2,2,2,4,2,3,2,4,2,5,2
"100",3,18,2,1,1,5,"SE",4,2,4,4,4,2,5,3,4,3,3,4,2,4,2,3,3,3,3,2,2,5,3,3,2,5,2,3,4,3,3,1,4,2,1,3,4,3,5,4,4,2,3,2,3,2,3,4,2,3
"101",3,18,2,2,1,5,"SE",3,1,5,4,5,1,5,3,4,3,5,3,5,2,3,4,5,5,5,3,4,5,1,4,2,5,1,4,5,3,2,1,5,2,4,4,5,3,5,3,3,2,5,3,4,1,5,3,3,5
"102",3,25,2,2,2,2,"SE",3,4,4,3,4,2,3,3,4,4,4,2,4,2,4,5,3,3,3,4,1,5,2,5,1,5,1,4,5,4,5,2,5,2,3,3,5,2,4,3,5,1,4,1,3,1,5,5,5,3
"103",13,24,2,2,2,1,"SE",3,1,5,1,5,1,5,1,5,1,3,4,3,5,3,3,2,3,3,1,1,5,3,4,1,5,1,3,4,5,3,5,5,2,2,4,3,2,3,4,4,4,4,5,5,1,5,2,3,4
"104",3,67,2,1,1,2,"SE",2,3,5,2,5,1,3,3,4,3,2,5,2,1,1,1,2,2,1,5,4,4,1,5,2,4,2,1,5,4,4,1,4,3,4,1,2,3,3,4,5,5,5,1,4,1,4,4,5,5
"105",3,16,2,2,1,2,"SE",2,3,3,3,3,2,2,3,4,5,5,4,5,2,4,4,4,4,4,4,3,4,2,4,2,4,2,4,4,3,2,4,4,4,1,4,3,4,3,3,3,4,5,3,5,3,4,4,3,3
"106",3,29,2,2,1,5,"SE",4,1,4,2,4,1,4,3,4,1,1,4,2,3,1,1,1,1,1,3,3,4,1,4,2,5,1,3,3,3,4,1,4,1,3,2,3,3,2,4,3,2,1,2,4,1,4,2,3,4
"107",3,44,2,2,1,1,"SE",4,2,5,2,4,2,5,2,4,2,3,4,4,3,2,3,2,1,2,2,1,4,1,5,2,5,2,4,5,5,4,5,3,4,2,4,2,3,3,4,5,1,4,1,4,1,4,5,5,4
"108",3,25,2,2,1,1,"SE",4,3,3,4,4,4,4,4,1,3,2,4,4,4,4,2,2,2,2,1,2,4,1,4,2,4,2,3,4,4,3,4,4,3,2,4,3,3,2,3,4,2,4,2,4,1,3,4,4,5
"109",3,20,2,1,1,1,"SE",4,2,3,3,4,3,4,4,4,4,2,2,5,3,5,4,3,3,4,4,5,4,2,5,3,5,3,4,5,3,4,1,4,2,4,2,4,4,2,4,3,1,4,2,5,2,5,2,5,3
"110",3,26,2,1,2,1,"SE",2,3,3,4,4,5,1,5,1,5,5,2,4,2,4,4,5,4,4,4,3,3,2,4,3,5,3,4,4,5,3,4,2,4,3,4,3,3,4,3,2,2,5,2,4,2,3,3,5,5
"111",3,25,2,1,1,1,"SE",2,3,4,4,4,2,4,5,1,2,2,3,5,2,2,4,5,4,4,4,5,2,5,1,5,2,5,2,1,4,5,2,5,2,3,2,5,2,3,5,3,1,4,1,3,2,5,3,5,4
"112",3,43,2,1,3,1,"SE",2,5,4,3,2,3,2,4,4,4,1,4,1,5,1,2,1,1,2,1,2,3,2,4,2,3,2,3,4,4,3,4,3,4,1,5,3,5,1,2,3,4,4,5,4,3,4,2,3,3
"113",3,28,2,2,1,1,"SE",3,3,4,2,3,2,4,2,4,4,4,2,4,2,3,4,4,4,4,4,4,4,4,4,2,4,2,4,4,4,3,3,4,2,3,3,4,3,3,3,4,3,3,3,2,4,4,3,4,2
"114",3,24,2,1,1,1,"SE",3,3,4,3,4,2,4,2,4,3,2,4,4,4,1,1,1,1,1,2,1,3,1,4,2,3,2,4,4,4,3,4,5,2,3,2,2,3,3,5,5,1,3,1,4,3,5,4,4,4
