"","race","age","engnat","gender","hand","source","country","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10"
"27",6,21,2,2,1,1,"EG",3,1,3,2,4,3,3,3,4,5,5,2,5,5,5,5,5,5,5,5,4,4,4,2,5,2,4,2,2,5,2,5,5,5,2,5,1,4,2,3,3,1,5,1,5,1,5,4,5,5
"28",5,33,2,1,1,1,"EG",3,2,4,3,4,2,2,2,3,4,2,3,4,2,2,4,4,3,2,3,2,4,2,4,2,4,3,3,4,4,4,3,4,4,3,4,4,2,4,4,5,2,3,2,4,2,4,2,4,4
"29",5,23,2,1,1,1,"EG",1,5,1,3,5,4,2,2,2,4,4,3,4,3,2,4,3,3,2,3,4,5,2,5,3,2,3,2,4,4,3,4,4,4,3,2,5,2,2,2,5,2,5,1,4,2,5,4,3,4
"30",13,20,1,2,1,5,"EG",4,4,3,2,4,3,4,2,4,2,4,4,3,3,4,3,3,2,2,4,4,4,1,4,2,5,2,5,4,4,3,4,5,3,2,4,5,3,2,2,3,5,4,2,4,3,4,1,3,4
"31",5,20,2,1,1,1,"EG",2,3,3,4,3,3,2,1,5,3,4,4,5,2,3,3,2,2,3,3,3,2,2,4,3,4,3,3,4,4,3,4,3,4,3,3,3,3,1,3,3,2,4,2,3,2,4,3,4,3
"32",5,26,2,1,1,1,"EG",4,5,5,2,3,3,1,3,3,3,3,3,3,3,1,1,1,1,1,1,1,4,1,5,3,5,3,2,4,4,4,4,5,2,2,3,3,3,4,3,4,1,5,1,5,1,5,3,3,5
"33",5,19,2,2,1,1,"EG",1,5,2,4,1,2,2,5,3,5,2,3,5,5,3,3,1,1,3,3,3,2,3,2,4,5,2,3,5,5,5,1,4,1,5,2,5,3,5,5,4,2,3,3,5,4,5,3,3,5
"34",5,20,2,2,1,1,"EG",2,4,3,3,5,3,3,2,3,5,5,2,5,3,4,4,4,3,4,2,5,4,1,4,2,4,3,4,4,5,2,5,3,4,2,5,3,2,3,4,4,3,4,2,4,2,3,3,4,4
"35",5,19,2,2,1,1,"EG",1,4,3,4,4,4,3,4,3,4,5,3,4,3,3,4,4,3,3,3,4,4,1,5,1,5,1,5,5,5,4,2,5,3,2,4,4,4,3,5,4,3,5,2,5,1,5,3,3,5
"36",6,19,1,2,1,1,"EG",2,4,2,5,2,5,1,4,1,4,3,2,3,1,2,4,5,5,5,4,5,2,2,1,4,3,5,3,2,3,4,4,1,2,1,4,2,3,1,3,3,2,1,4,2,5,4,2,3,1
"37",5,28,2,1,1,1,"EG",1,5,2,5,1,5,1,4,2,5,5,2,4,3,4,2,3,5,5,3,2,3,4,3,2,3,2,2,5,3,2,1,4,2,2,3,1,3,3,3,5,1,5,2,4,2,4,3,2,5
"38",5,29,2,2,1,1,"EG",1,3,4,1,4,1,3,2,5,3,1,5,1,3,1,1,1,1,1,1,1,4,1,4,3,4,2,3,5,5,4,4,5,1,4,1,4,2,3,4,5,1,5,1,5,1,5,1,2,5
"39",5,23,2,1,1,1,"EG",1,3,3,3,3,4,4,5,4,4,3,3,4,4,4,4,2,2,3,2,4,2,2,3,4,4,4,3,2,4,2,4,2,2,4,2,3,2,2,2,5,2,3,4,2,2,4,4,2,3
"40",3,24,1,1,2,5,"EG",3,2,4,2,3,2,2,4,4,3,2,5,4,5,3,1,1,1,2,1,1,4,1,4,2,4,2,4,4,4,4,3,4,2,2,3,3,2,2,3,4,2,4,2,4,2,4,3,4,4
"41",5,25,2,2,1,1,"EG",2,3,4,2,4,4,4,2,4,4,3,4,5,3,2,3,4,3,2,1,1,4,1,4,2,5,2,1,4,3,5,5,4,2,4,4,5,1,5,1,3,3,4,2,4,1,4,4,3,4
"42",5,20,2,1,1,5,"EG",2,3,3,4,2,4,2,3,4,5,2,2,4,3,4,4,4,4,4,3,2,3,1,4,2,5,2,4,4,4,3,3,3,2,3,2,3,2,2,3,4,2,4,2,3,2,4,3,3,3
"43",6,17,2,1,1,1,"EG",3,2,4,4,4,2,3,3,5,3,4,4,5,2,5,5,5,5,5,1,3,5,1,5,1,5,1,5,5,3,4,5,5,3,4,3,5,1,4,5,3,2,5,4,4,1,5,4,5,4
"44",5,21,2,2,1,2,"EG",5,1,5,3,5,1,5,4,4,2,2,2,3,4,2,2,2,1,1,3,1,5,1,5,1,5,1,5,5,5,4,1,5,1,5,1,5,1,5,5,4,1,4,1,3,1,4,2,2,4
"45",5,32,2,1,1,1,"EG",3,3,3,5,5,5,3,2,5,2,3,2,5,3,2,4,5,3,2,4,4,4,3,3,2,2,2,4,4,5,3,2,5,1,3,2,3,4,5,3,3,1,4,1,3,1,4,1,3,4
"46",5,25,2,1,1,2,"EG",1,4,4,4,1,3,2,4,5,5,4,2,5,2,3,4,5,5,5,4,1,3,2,4,2,5,2,4,4,2,4,1,5,1,4,1,5,3,2,4,5,2,5,2,5,1,5,4,4,4
"47",5,23,2,2,1,2,"EG",3,2,4,3,5,2,5,4,4,2,4,2,5,3,2,4,4,5,4,2,1,5,1,5,1,5,1,5,5,4,3,2,5,2,5,1,4,2,4,3,5,2,4,2,4,2,4,4,4,4
"48",13,29,2,1,1,2,"EG",3,3,4,4,2,3,1,4,3,1,1,3,3,4,4,1,3,1,3,2,2,3,1,5,1,5,1,2,5,3,4,1,5,2,4,3,2,1,4,3,3,5,4,5,3,1,3,1,2,1
"49",1,15,1,1,1,1,"EG",4,3,4,2,5,2,5,2,2,2,1,5,2,4,1,2,5,2,1,1,5,5,1,4,1,4,2,4,5,4,2,2,4,2,2,3,2,4,1,4,4,1,5,2,5,1,4,2,4,4
